sample,t0,offset
5_8_12_16_60_70,1.539686208983302e-09,0.015819948247085786
5_8_12_16_60_75,1.539686208983302e-09,0.015819948247085786
5_8_12_16_60_80,1.5407771047407442e-09,0.015845694946902654
5_8_12_16_60_85,1.539686208983302e-09,0.015819948247085786
5_8_12_16_60_90,1.539926114412659e-09,0.015819848691910443
5_8_12_16_60_95,1.539686208983302e-09,0.015819948247085786
5_8_12_16_65_70,1.5395642956429561e-09,0.01581999883828763
5_8_12_16_65_75,1.5395642956429561e-09,0.01581999883828763
5_8_12_16_65_80,1.5395642956429561e-09,0.01581999883828763
5_8_12_16_65_85,1.5395642956429561e-09,0.01581999883828763
5_8_12_16_65_90,1.539926114412659e-09,0.015819848691910443
5_8_12_16_65_95,1.5395642956429561e-09,0.01581999883828763
5_8_12_16_70_75,1.539686208983302e-09,0.015819948247085786
5_8_12_16_70_80,1.5407771047407442e-09,0.015845694946902654
5_8_12_16_70_85,1.539686208983302e-09,0.015819948247085786
5_8_12_16_70_90,1.539926114412659e-09,0.015819848691910443
5_8_12_16_70_95,1.539686208983302e-09,0.015819948247085786
5_8_12_16_75_80,1.5407771047407442e-09,0.015845694946902654
5_8_12_16_75_85,1.539686208983302e-09,0.015819948247085786
5_8_12_16_75_90,1.539926114412659e-09,0.015819848691910443
5_8_12_16_75_95,1.539686208983302e-09,0.015819948247085786
5_8_12_16_80_85,1.5407771047407442e-09,0.015845694946902654
5_8_12_16_80_90,1.539926114412659e-09,0.015819848691910443
5_8_12_16_80_95,1.5407771047407442e-09,0.015845694946902654
5_8_12_16_85_90,1.539926114412659e-09,0.015819848691910443
